STATION,STATION_NAME,DATE,TMAX,TMIN,WT09,WT14,WT07,WT01,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131104,128,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131105,139,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131106,217,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131107,211,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131108,144,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131109,150,-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131110,222,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131111,150,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131112,161,17,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131113,72,-32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131114,139,-38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131115,156,-10,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131116,206,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131117,217,111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131118,239,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131119,133,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131120,111,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131121,167,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131122,217,83,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131123,161,61,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131124,61,-49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131125,61,-77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131126,189,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131127,100,-10,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131128,72,-49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131129,100,-43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131130,89,-27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131201,150,-27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131202,156,22,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131203,144,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131204,178,117,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131205,194,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131206,261,183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131207,206,56,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131208,56,6,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131209,78,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131210,89,-21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131211,94,-43,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131212,67,-38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131213,111,-49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131214,83,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131215,122,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131216,122,-21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131217,156,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131218,94,-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131219,167,-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131220,194,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131221,233,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131222,256,178,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131223,200,83,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131224,83,-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131225,44,-49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131226,117,-43,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131227,111,-32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131228,150,-38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131229,172,61,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131230,117,17,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20131231,106,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140101,106,-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140102,94,28,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140103,61,-55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140104,33,-71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140105,167,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140106,161,-88,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140107,-38,-127,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140108,61,-93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140109,122,-38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140110,72,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140111,206,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140112,144,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140113,167,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140114,122,33,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140115,150,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140116,67,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140117,133,-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140118,83,-27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140119,122,-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140120,178,-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140121,106,-32,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140122,-10,-77,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140123,33,-88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140124,-27,-116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140125,44,-77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140126,111,-55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140127,183,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140128,6,-77,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140129,-27,-99,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140130,33,-138,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140131,117,-93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140201,150,-43,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140202,178,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140203,178,44,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140204,44,33,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140205,117,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140206,56,-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140207,111,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140208,100,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140209,128,-16,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140210,61,17,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140211,17,-38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140212,-10,-49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140213,22,-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140214,133,-27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140215,72,0,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140216,117,-16,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140217,72,-21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140218,183,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140219,222,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140220,222,111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140221,228,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140222,178,22,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140223,194,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140224,156,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140225,117,-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140226,94,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140227,128,-43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140228,72,-32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20140301,128,-21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
